old_url,clicks,impressions,ctr,position,redirect_target,redirect_status,migration_priority,notes
https://www.blancareal.com/de/eigentum/wohnung-in-spanien-kaufen/,0,31,0%,49.52,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/neubau/,0,31,0%,40.19,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/appartamenti-di-nuova-costruzione-a-el-higueron-fuengirola/,0,31,0%,10.65,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/wir-verkaufen-ihr-haus-professionelle-vermittlung-mit-hauseigener-rechts-und-marketingabteilung/,0,31,0%,25.13,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/category/real-estate-6/,0,30,0%,30.4,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/i-nostri-progetti/,0,30,0%,32.17,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/terreno-in-vendita-mijas/,0,30,0%,9.23,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/villa-rustica-lusso-vendita-estepona/,0,30,0%,19.47,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/newly-built-flats-in-el-higueron-fuengirola/,0,30,0%,29.6,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/reihenhaus-in-mijas-mit-atemberaubendem-panoramablick/,0,29,0%,43.79,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/category/diseno-y-arquitectura/,0,29,0%,37.28,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/ubicacion-ubicacion/mijas/,0,29,0%,15.17,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/acheter-une-maison-neuve-en-espagne/,0,29,0%,31.1,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/appartamento-di-2-camere-da-letto-a-estepona/,0,29,0%,24.45,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/category/uncategorized/,0,28,0%,8.89,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/luxusvilla-zu-verkaufen-malaga/,0,28,0%,26.39,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/faq/i-have-a-family-friend-who-is-a-realtor-i-like-her-and-she-is-a-help-but-she-gives-me-one-price-to-sell-my-home-for-and-i-think-it-is-too-low-so-i-called-another-agent-who-suggested-a-price-more-in/,0,28,0%,49.96,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/prestacion-propiedad/nuestros-desarrollos/,0,28,0%,9.32,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/terrain-a-nueva-andalucia-avec-projet-villa-eudora/,0,28,0%,11.61,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/blog/,0,28,0%,15.86,https://blancareal.com/it/posts/,section_fallback,low,Found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/it/proprieta/casa-vista-sulla-costa-di-fuengirola-costa-del-sol/,0,28,0%,23.14,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/opportunita-unica-magnifica-villa-indipendente-a-cabopino-marbella/,0,28,0%,25.46,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/ubicacion-ubicacion/la-cala-de-mijas-en/,0,28,0%,41.11,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/faq/quelles-sont-les-impots-a-payer-lors-de-la-location/,0,27,0%,37.85,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/nuova-costruzione/,0,27,0%,42.11,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/nuove-case-in-vendita-a-fuengirola/,0,27,0%,26.56,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/propiedad/new-build-penthouse-los-pacos-fuengirola/,0,26,0%,11.5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/ubicacion-ubicacion/la-cala-de-mijas/,0,26,0%,48.46,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/dorronsoro-cabinet-darchitecture-derriere-calahonda-sunset/,0,26,0%,11.81,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/nuovo-sviluppo-di-appartamenti-a-fuengirola/,0,26,0%,29.88,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/refined-contemporary-living-between-nature-and-marbella/,0,26,0%,9.62,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/consejos-para-nueva-inversion-dar-de-alta-la-luz/,0,18,0%,44.39,https://blancareal.com/es/posts/,section_fallback,low,Found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/real-estate-boom/,0,17,0%,24.59,https://blancareal.com/en/posts/,section_fallback,low,Found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/property/holiday-rental-apartment-near-the-beach-mijas-costa/,0,12,0%,13.17,https://blancareal.com/en/properties/,section_fallback,low,Found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/de/blog/,0,11,0%,38.82,https://blancareal.com/de/posts/,section_fallback,low,Found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/property/3-bedrooms-penthouse-las-lagunas-mijas/,0,11,0%,6.64,https://blancareal.com/en/property/3-bedroom-penthouse-las-lagunas-de-mijas/,exact_or_strong_match,low,Found in Paginas.csv. Current redirect plan points to a direct or strong equivalent.
https://www.blancareal.com/property/plot-for-sale-in-mijas-costa/,0,9,0%,30.33,https://blancareal.com/en/properties/,section_fallback,low,Found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/property/newly-built-luxury-appartment-costa-del-sol/,0,6,0%,14.17,https://blancareal.com/en/projects/,section_fallback,low,Found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/nl/onze-promoties/,0,5,0%,61.4,https://blancareal.com/nl/projects/,section_fallback,low,Found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/property/new-townhouses-san-pedro-de-alcantara/,0,5,0%,8,https://blancareal.com/en/property/townhouses-san-pedro-de-alcantara/,exact_or_strong_match,low,Found in Paginas.csv. Current redirect plan points to a direct or strong equivalent.
https://www.blancareal.com/vacation/,0,2,0%,7,https://blancareal.com/en/contact/,section_fallback,low,Found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/es/certificados-de-eficiencia-energetica-de-clase-a/,0,1,0%,43,https://blancareal.com/es/posts/,section_fallback,low,Found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/es/sell-your-property/,,,,,https://blancareal.com/es/sell-with-us/,exact_or_strong_match,low,Not found in Paginas.csv. Current redirect plan points to a direct or strong equivalent.
https://www.blancareal.com/property/3-bedroom-apartment-beachfront-fuengirola/,,,,,https://blancareal.com/en/property/3-bedroom-apartment-paseo-maritimo-fuengirola/,exact_or_strong_match,low,Not found in Paginas.csv. Current redirect plan points to a direct or strong equivalent.
https://www.blancareal.com/property/beautiful-apartment-san-pedro/,,,,,https://blancareal.com/en/property/apartment-san-pedro-de-alcantara/,manual_review_hold,low,Not found in Paginas.csv. Current redirect plan is still on manual review hold.
https://www.blancareal.com/property/bright-apartment-san-pedro-de-alcantara/,,,,,https://blancareal.com/en/property/apartment-san-pedro-de-alcantara/,exact_or_strong_match,low,Not found in Paginas.csv. Current redirect plan points to a direct or strong equivalent.
https://www.blancareal.com/property/piso-1a-planta-avenida-carlos-haya-malaga/,,,,,https://blancareal.com/en/property/1-bedroom-apartment-carlos-haya-malaga/,exact_or_strong_match,low,Not found in Paginas.csv. Current redirect plan points to a direct or strong equivalent.
https://www.blancareal.com/property/charming-apartment-san-pedro/,0,1,0%,1,https://blancareal.com/en/property/apartment-san-pedro-de-alcantara/,manual_review_hold,low,Found in Paginas.csv. Current redirect plan is still on manual review hold.
https://www.blancareal.com/property/3-story-family-home-fuengirola/,,,,,https://blancareal.com/en/properties/,section_fallback,low,Not found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/property/almitak-offplan-apartments-and-penthouses-mijas-costa/,,,,,https://blancareal.com/en/projects/,section_fallback,low,Not found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/property/beautiful-modern-1st-floor-apartment-las-lagunas-de-mijas/,,,,,https://blancareal.com/en/properties/,section_fallback,low,Not found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/property/exclusive-luxury-villa-san-pedro-alcantara/,,,,,https://blancareal.com/en/properties/,section_fallback,low,Not found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/property/plot-for-sale-mijas-costa/,,,,,https://blancareal.com/en/properties/,section_fallback,low,Not found in Paginas.csv. Current redirect plan points to a broader section fallback.
https://www.blancareal.com/property/spectacular-new-build-property-fuengirola/,,,,,https://blancareal.com/en/property/new-build-penthouse-fuengirola/,manual_review_hold,low,Not found in Paginas.csv. Current redirect plan is still on manual review hold.
https://www.blancareal.com/de/,0,25,0%,45.56,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/wohnung-mieten-cala-de-mijas/,0,25,0%,62.16,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartements-a-vendre-en-espagne/,0,25,0%,32,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/nieuwe-partner-voor-nieuwe-ontwikkelingen-aan-de-costa-del-sol/,0,24,0%,28.33,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/nouvelle-construction/,0,22,0%,49.55,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/penthouse-dans-une-nouvelle-construction-a-el-higueron/,0,22,0%,22.23,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/viviendas-con-vistas-panoramicas-al-mar-y-al-golf-en-un-entorno-exclusivo/,0,22,0%,34.68,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/propriete/apartments-for-sale-eastern-costa-del-sol-with-sea-view/,0,22,0%,72.95,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartement-nouvellement-construit-dans-le-centre-destepona-2/,0,21,0%,50.57,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartements-neufs-a-cancelada-estepona-3/,0,21,0%,50.48,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/terrains-a-vendre-mijas-costa/,0,21,0%,16.43,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/elegante-villa-in-vendita-con-vista-mare-a-marbella-este/,0,21,0%,21.57,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/2-en-3-slaapkamer-appartementen-prachtig-uitzicht-benalmadena/,0,21,0%,12.67,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2022/11/VILLA-C.pdf,0,21,0%,28.33,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://condesahills.blancareal.com/en/payment-method/,0,20,0%,42.5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/stilvolle-villa-mit-meerblick-in-marbella-este-costa-del-sol/,0,20,0%,37.6,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/neuer-partner-fuer-neubau-gebaute-costa-del-sol/,0,19,0%,33.79,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/agente/blanca-real/,0,19,0%,42.32,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/attico-con-piscina-privata-in-vendita-a-estepona/,0,19,0%,22,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/terreno-vendita-mijas-costa/,0,19,0%,13.74,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/new-build-flats-in-cancelada-estepona-3/,0,19,0%,46.84,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/geschaeftsraeume-mijas/,0,18,0%,28.44,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/villa-in-der-beliebten-gegend-von-cabopino-marbella/,0,18,0%,31.11,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/6-ventajas-de-una-vivienda-sostenible/,0,18,0%,76.39,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartements-nouvelle-construction-costa-del-sol-2/,0,18,0%,30.22,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/comprare-casa-in-spagna/,0,18,0%,29.61,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/diskrete-villa-vermietung-cala-de-mijas/,0,17,0%,42.06,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/grundstuck-kaufen-mijas/,0,17,0%,34.71,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/wir-verkaufen-ihr-haus-professionelle-vermittlung-mit-hauseigener-rechts-und-marketingabteilung/,0,17,0%,20.35,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/vendiamo-la-sua-casa-intermediazione-professionale-con-reparto-legale-e-marketing-in-house/,0,17,0%,15.82,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/appartementen-in-benahavis-costa-del-sol/,0,17,0%,28.24,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/,0,17,0%,5.76,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/wp-content/uploads/2022/11/VILLA-B.pdf,0,17,0%,27.59,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/blog/page/3/,0,16,0%,25.12,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/malaga-wohnung-kaufen/,0,16,0%,39.12,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/propiedad/luxury-villa-nueva-andalucia-marbella/,0,16,0%,15.25,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/blancareal-continue-de-soutenir-malaga-expo-2027/,0,16,0%,18.88,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartements-de-luxe-avec-vue-sur-la-mer-a-ojen/,0,16,0%,25.62,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartements-nouvelle-construction-fuengirola-costa-del-sol/,0,16,0%,6.5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/uitstekende-villa-in-marbella-met-een-meerr/,0,16,0%,23.44,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/semi-detached-houses-in-mijas-with-stunning-panoramic-views/,0,16,0%,61.62,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://condesahills.blancareal.com/en/availability/,0,15,0%,49.2,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/contact-blancareal-costadel-sol/,0,15,0%,15.07,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/neu-gebaute-wohnung-im-zentrum-von-estepona-2/,0,15,0%,32.53,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/wohnungen-2-und-3-schlafzimmern-atemberaubende-aussicht-benalmadena/,0,14,0%,35.93,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/kontakt/,0,14,0%,27.57,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/prestacion-propiedad/garaje/,0,14,0%,81.36,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/proprieta/appartamento-di-nuova-costruzione-a-puerto-banus/,0,14,0%,18.64,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/5-reasons-invest-costa-del-sol-given-instability-middle-east/,0,14,0%,3.93,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/nieuwgebouwde-appartementen-in-el-higueron-costa-del-sol/,0,14,0%,47.86,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/stadsplanning-te-koop-in-torrox-malaga/,0,14,0%,31.71,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/3-bedroom-flat-in-estepona/,0,14,0%,29.07,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/blog/page/2/,0,13,0%,30.23,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/agente/eva-valero/,0,13,0%,42.85,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/nouvelle-collaboration-pour-nouvelle-construction/,0,13,0%,11,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/page/2/,0,13,0%,41.85,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://condesahills.blancareal.com/en/gallery/,0,12,0%,17.33,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/agente/blanca-real/,0,12,0%,49.33,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/aus-zweiter-hand/,0,12,0%,36.17,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/neu-gebaute-wohnung-im-zentrum-von-estepona/,0,12,0%,27.67,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/blancareal-sigue-apoyando-malaga-expo2027/,0,12,0%,41.08,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/prestacion-propiedad/vistas-al-mar/page/6/,0,12,0%,11.17,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/propiedad/page/15/,0,12,0%,63.83,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/ubicacion-ubicacion/torremolinos/,0,12,0%,65.75,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartements-nouvelle-construction-costa-del-sol/,0,12,0%,33.5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartements-nouvelle-construction-costa-del-sol/obra-nueva-en-benalmadena-balcones-del-pinillo/,0,12,0%,13.42,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/villa-de-luxe-mijas-costa-del-sol/,0,12,0%,31.17,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/%F0%9F%8F%96%EF%B8%8F%E2%98%80%EF%B8%8Fhedendaagse-villas-in-mijas-costa-costa-del-sol/,0,12,0%,58.17,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/property/new-build-flats-in-cancelada-estepona/,0,12,0%,46.08,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/blog/page/4/,0,11,0%,6.36,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/neu-gebaute-villa-in-el-higueron/,0,11,0%,15,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/faq/when-buying-a-new-home-what-upgrades-should-we-go-for-what-holds-the-most-value-do-we-upgrade-the-lot-pick-more-square-footage-in-the-house-add-an-extra-bedroom-etc/,0,11,0%,20.82,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/propiedad/page/21/,0,11,0%,66.82,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/propiedad/page/3/,0,11,0%,58.64,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/ubicacion-ubicacion/istan/,0,11,0%,41.36,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/category/nouvelle-consttuction/,0,11,0%,50.18,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/seconda-mano/,0,11,0%,58.55,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/exklusives-luxusvillenprojekt-mit-meerblick-in-costa-del-sol/,0,11,0%,34.27,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://condesahills.blancareal.com/de/danke/,0,10,0%,73.5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/neu-gebaute-wohnungen-in-cancelada-estepona-2/,0,10,0%,16.1,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/neu-gebaute-wohnungen-mit-meerblick-in-benalmadena-pueblo-malaga-spanien-2/obra-nueva-en-benalmadena-balcones-del-pinillo/,0,10,0%,16.1,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/neues-wohnungsbauprojekt-in-fuengirola/,0,10,0%,28.1,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/stijlvolle-villa-met-zeezicht-in-marbella-este-costa-del-sol/,0,10,0%,93.5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/prestacion-propiedad/aufzug/page/4/,0,10,0%,30.7,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/prestacion-propiedad/terras/page/4/,0,10,0%,29.6,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/nl/propiedad/local-100m2-la-cala-de-mijas-centro/,0,10,0%,10.8,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/gemuetliche-wohnung-in-der-naehe-des-zentrums-von-fuengirola/,0,9,0%,25.11,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/gewerbeflaeche-100-m2-costa-del-sol/,0,9,0%,70.67,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentumssuche/,0,9,0%,15.22,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/faq/como-extranjero-se-me-permite-tener-una-hipoteca/,0,9,0%,27.22,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/prestacion-propiedad/cocina-amueblada/page/5/,0,9,0%,77.67,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/estado-propiedad/for-sale/page/7/,0,9,0%,53.22,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/category/parner/,0,9,0%,76.11,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/location-de-vacances/,0,9,0%,55.22,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/fr/propriete/appartement-3b-avec-vue-sur-la-mer-a-estepona/,0,9,0%,33.44,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/category/partner-it/,0,9,0%,33.33,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/category/real-estate-3/,0,9,0%,13.56,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/nuova-collaborazione-per-nuova-opera/,0,9,0%,4.22,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/it/prestacion-propiedad/i-nostri-progetti/,0,9,0%,16.78,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/ubicacion-ubicacion/istan-en/,0,9,0%,58.78,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/neue-wohnungen-in-spektakulaerem-komplex-costa-del-sol/,0,8,0%,37.5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/viviendas-con-vistas-panoramicas-al-mar-y-al-golf-en-un-entorno-exclusivo/,0,8,0%,6.88,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/de/eigentum/wohnung-3-schlafzimmer-5-minuten-vom-strand/,0,8,0%,30.25,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/tag/adj/,0,8,0%,57.12,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
https://www.blancareal.com/es/vendemos-su-casa-intermediacion-profesional-con-legal-y-marketing-in-house/,0,8,0%,7.5,,missing_redirect,low,Found in Paginas.csv. No redirect is planned yet for this URL.
